"id","general","personality","tech"
688,"na","na","EXCEL"
690,"na","na","PYTHON"
690,"na","na","SQL"
690,"na","na","HADOOP"
690,"na","na","SPARK"
690,"na","na","JAVA"
690,"na","na","SCALA"
690,"na","na","MATLAB"
690,"na","na","TENSORFLOW"
690,"na","na","EXCEL"
690,"na","na","NOSQL"
690,"na","na","LINUX"
690,"na","na","JS"
691,"na","na","PYTHON"
691,"na","na","SQL"
691,"na","na","HADOOP"
691,"na","na","SPARK"
691,"na","na","HIVE"
691,"na","na","AWS"
691,"na","na","TENSORFLOW"
692,"na","na"," R "
692,"na","na","SQL"
692,"na","na","JAVA"
692,"na","na","TABLEAU"
692,"na","na","EXCEL"
693,"na","na","PYTHON"
693,"na","na"," R "
693,"na","na","AWS"
695,"na","na","PYTHON"
695,"na","na"," R "
695,"na","na","SQL"
695,"na","na","TABLEAU"
695,"na","na","AWS"
696,"na","na","PYTHON"
696,"na","na","SQL"
699,"na","na"," R "
699,"na","na","SQL"
699,"na","na","TENSORFLOW"
699,"na","na","EXCEL"
699,"na","na","LINUX"
701,"na","na"," R "
701,"na","na","SQL"
701,"na","na","JAVA"
701,"na","na","TABLEAU"
701,"na","na","EXCEL"
704,"na","na","PYTHON"
704,"na","na","JAVA"
704,"na","na","SCALA"
704,"na","na","EXCEL"
704,"na","na","JS"
706,"na","na","PYTHON"
706,"na","na","TENSORFLOW"
706,"na","na","SAAS"
707,"na","na","PYTHON"
707,"na","na","AWS"
707,"na","na","EXCEL"
708,"na","na","PYTHON"
708,"na","na","SQL"
708,"na","na","HADOOP"
708,"na","na"," SAS "
708,"na","na","EXCEL"
710,"na","na","PYTHON"
710,"na","na","SQL"
710,"na","na","HADOOP"
710,"na","na","SPARK"
710,"na","na","JAVA"
710,"na","na","SCALA"
710,"na","na","MATLAB"
710,"na","na","TENSORFLOW"
710,"na","na","EXCEL"
710,"na","na","NOSQL"
710,"na","na","LINUX"
710,"na","na","JS"
711,"na","na","PYTHON"
711,"na","na","SQL"
711,"na","na","HADOOP"
711,"na","na","SPARK"
711,"na","na","HIVE"
711,"na","na","AWS"
711,"na","na","TENSORFLOW"
712,"na","na","PYTHON"
712,"na","na"," R "
712,"na","na","AWS"
714,"na","na","PYTHON"
714,"na","na"," R "
714,"na","na","SQL"
714,"na","na","TABLEAU"
714,"na","na","AWS"
715,"na","na","PYTHON"
715,"na","na","SQL"
717,"na","na"," R "
717,"na","na","SQL"
717,"na","na","JAVA"
717,"na","na","TABLEAU"
717,"na","na","EXCEL"
721,"na","na","PYTHON"
721,"na","na","JAVA"
721,"na","na","SCALA"
721,"na","na","EXCEL"
721,"na","na","JS"
723,"na","na","PYTHON"
723,"na","na","TENSORFLOW"
723,"na","na","SAAS"
724,"na","na","PYTHON"
724,"na","na","AWS"
724,"na","na","EXCEL"
725,"na","na","PYTHON"
725,"na","na","SQL"
725,"na","na","HADOOP"
725,"na","na"," SAS "
725,"na","na","EXCEL"
727,"na","na","PYTHON"
727,"na","na","SQL"
727,"na","na","HADOOP"
727,"na","na","SPARK"
727,"na","na","JAVA"
727,"na","na","SCALA"
727,"na","na","MATLAB"
727,"na","na","TENSORFLOW"
727,"na","na","EXCEL"
727,"na","na","NOSQL"
727,"na","na","LINUX"
727,"na","na","JS"
728,"na","na","PYTHON"
728,"na","na","SQL"
728,"na","na","HADOOP"
728,"na","na","SPARK"
728,"na","na","HIVE"
728,"na","na","AWS"
728,"na","na","TENSORFLOW"
729,"na","na"," R "
729,"na","na","SQL"
729,"na","na","TENSORFLOW"
729,"na","na","EXCEL"
729,"na","na","LINUX"
731,"na","na","PYTHON"
731,"na","na"," R "
731,"na","na","AWS"
732,"na","na"," R "
732,"na","na","SQL"
732,"na","na","JAVA"
732,"na","na","TABLEAU"
732,"na","na","EXCEL"
736,"na","na","PYTHON"
736,"na","na","JAVA"
736,"na","na","SCALA"
736,"na","na","EXCEL"
736,"na","na","JS"
738,"na","na","PYTHON"
738,"na","na","TENSORFLOW"
738,"na","na","SAAS"
739,"na","na","PYTHON"
739,"na","na","AWS"
739,"na","na","EXCEL"
740,"na","na","PYTHON"
740,"na","na","SQL"
740,"na","na","HADOOP"
740,"na","na"," SAS "
740,"na","na","EXCEL"
742,"na","na","PYTHON"
742,"na","na","SQL"
742,"na","na","HADOOP"
742,"na","na","SPARK"
742,"na","na","JAVA"
742,"na","na","SCALA"
742,"na","na","MATLAB"
742,"na","na","TENSORFLOW"
742,"na","na","EXCEL"
742,"na","na","NOSQL"
742,"na","na","LINUX"
742,"na","na","JS"
743,"na","na","PYTHON"
743,"na","na","SQL"
743,"na","na","HADOOP"
743,"na","na","SPARK"
743,"na","na","HIVE"
743,"na","na","AWS"
743,"na","na","TENSORFLOW"
744,"na","na"," R "
744,"na","na","SQL"
744,"na","na","TENSORFLOW"
744,"na","na","EXCEL"
744,"na","na","LINUX"
746,"na","na","PYTHON"
746,"na","na"," R "
746,"na","na","AWS"
747,"na","na"," R "
747,"na","na","SQL"
747,"na","na","JAVA"
747,"na","na","TABLEAU"
747,"na","na","EXCEL"
749,"na","na","PYTHON"
749,"na","na"," R "
749,"na","na","SQL"
749,"na","na","TABLEAU"
749,"na","na","AWS"
751,"na","na","PYTHON"
751,"na","na","SQL"
754,"na","na","PYTHON"
754,"na","na","JAVA"
754,"na","na","SCALA"
754,"na","na","EXCEL"
754,"na","na","JS"
756,"na","na","PYTHON"
756,"na","na","TENSORFLOW"
756,"na","na","SAAS"
757,"na","na","PYTHON"
757,"na","na","AWS"
757,"na","na","EXCEL"
758,"na","na","PYTHON"
758,"na","na","SQL"
758,"na","na","HADOOP"
758,"na","na"," SAS "
758,"na","na","EXCEL"
760,"na","na","PYTHON"
760,"na","na","SQL"
760,"na","na","HADOOP"
760,"na","na","SPARK"
760,"na","na","JAVA"
760,"na","na","SCALA"
760,"na","na","MATLAB"
760,"na","na","TENSORFLOW"
760,"na","na","EXCEL"
760,"na","na","NOSQL"
760,"na","na","LINUX"
760,"na","na","JS"
761,"na","na","PYTHON"
761,"na","na","SQL"
761,"na","na","HADOOP"
761,"na","na","SPARK"
761,"na","na","HIVE"
761,"na","na","AWS"
761,"na","na","TENSORFLOW"
762,"na","na"," R "
762,"na","na","SQL"
762,"na","na","TENSORFLOW"
762,"na","na","EXCEL"
762,"na","na","LINUX"
764,"na","na","PYTHON"
764,"na","na"," R "
764,"na","na","AWS"
765,"na","na","PYTHON"
765,"na","na","SQL"
765,"na","na","AWS"
765,"na","na","AZURE"
766,"na","na","PYTHON"
766,"na","na","AZURE"
767,"na","na","PYTHON"
767,"na","na","SQL"
767,"na","na","JAVA"
767,"na","na"," SAS "
768,"na","na","PYTHON"
768,"na","na","SQL"
770,"na","na","PYTHON"
770,"na","na","JAVA"
770,"na","na","SCALA"
770,"na","na","EXCEL"
770,"na","na","JS"
772,"na","na","PYTHON"
772,"na","na","TENSORFLOW"
772,"na","na","SAAS"
773,"na","na","PYTHON"
773,"na","na"," R "
773,"na","na","SQL"
773,"na","na"," SAS "
773,"na","na","SCALA"
773,"na","na","AWS"
774,"na","na","PYTHON"
774,"na","na","SQL"
774,"na","na","HADOOP"
774,"na","na","SPARK"
774,"na","na","HIVE"
774,"na","na","SCALA"
774,"na","na","AWS"
775,"na","na","PYTHON"
775,"na","na","AWS"
775,"na","na","EXCEL"
776,"na","na","PYTHON"
776,"na","na","SQL"
776,"na","na","HADOOP"
776,"na","na"," SAS "
776,"na","na","EXCEL"
778,"na","na","PYTHON"
778,"na","na","SQL"
778,"na","na","HADOOP"
778,"na","na","SPARK"
778,"na","na","JAVA"
778,"na","na","SCALA"
778,"na","na","MATLAB"
778,"na","na","TENSORFLOW"
778,"na","na","EXCEL"
778,"na","na","NOSQL"
778,"na","na","LINUX"
778,"na","na","JS"
779,"na","na","PYTHON"
779,"na","na","SQL"
779,"na","na","HADOOP"
779,"na","na","SPARK"
779,"na","na","HIVE"
779,"na","na","AWS"
779,"na","na","TENSORFLOW"
780,"na","na"," R "
780,"na","na","SQL"
780,"na","na","JAVA"
780,"na","na","TABLEAU"
780,"na","na","EXCEL"
782,"na","na","PYTHON"
782,"na","na"," R "
782,"na","na","AWS"
785,"na","na","PYTHON"
785,"na","na","JAVA"
785,"na","na","SCALA"
785,"na","na","EXCEL"
785,"na","na","JS"
787,"na","na","PYTHON"
787,"na","na","TENSORFLOW"
787,"na","na","SAAS"
788,"na","na","PYTHON"
788,"na","na","AWS"
788,"na","na","EXCEL"
789,"na","na","PYTHON"
789,"na","na","SQL"
789,"na","na","HADOOP"
789,"na","na"," SAS "
789,"na","na","EXCEL"
791,"na","na","PYTHON"
791,"na","na","SQL"
791,"na","na","HADOOP"
791,"na","na","SPARK"
791,"na","na","JAVA"
791,"na","na","SCALA"
791,"na","na","MATLAB"
791,"na","na","TENSORFLOW"
791,"na","na","EXCEL"
791,"na","na","NOSQL"
791,"na","na","LINUX"
791,"na","na","JS"
792,"na","na","PYTHON"
792,"na","na","SQL"
792,"na","na","HADOOP"
792,"na","na","SPARK"
792,"na","na","HIVE"
792,"na","na","AWS"
792,"na","na","TENSORFLOW"
793,"na","na"," R "
793,"na","na","SQL"
793,"na","na","TENSORFLOW"
793,"na","na","EXCEL"
793,"na","na","LINUX"
795,"na","na","PYTHON"
795,"na","na"," R "
795,"na","na","SQL"
795,"na","na","TABLEAU"
795,"na","na","AWS"
796,"na","na"," R "
796,"na","na","SQL"
796,"na","na","JAVA"
796,"na","na","TABLEAU"
796,"na","na","EXCEL"
798,"na","na","PYTHON"
798,"na","na"," R "
798,"na","na","AWS"
801,"na","na","PYTHON"
801,"na","na","JAVA"
801,"na","na","SCALA"
801,"na","na","EXCEL"
801,"na","na","JS"
803,"na","na","PYTHON"
803,"na","na","TENSORFLOW"
803,"na","na","SAAS"
804,"na","na","PYTHON"
804,"na","na","AWS"
804,"na","na","EXCEL"
805,"na","na","PYTHON"
805,"na","na","SQL"
805,"na","na","HADOOP"
805,"na","na"," SAS "
805,"na","na","EXCEL"
807,"na","na","PYTHON"
807,"na","na","SQL"
807,"na","na","HADOOP"
807,"na","na","SPARK"
807,"na","na","JAVA"
807,"na","na","SCALA"
807,"na","na","MATLAB"
807,"na","na","TENSORFLOW"
807,"na","na","EXCEL"
807,"na","na","NOSQL"
807,"na","na","LINUX"
807,"na","na","JS"
808,"na","na","PYTHON"
808,"na","na","SQL"
808,"na","na","HADOOP"
808,"na","na","SPARK"
808,"na","na","HIVE"
808,"na","na","AWS"
808,"na","na","TENSORFLOW"
809,"na","na"," R "
809,"na","na","SQL"
809,"na","na","TENSORFLOW"
809,"na","na","EXCEL"
809,"na","na","LINUX"
811,"na","na","PYTHON"
811,"na","na"," R "
811,"na","na","SQL"
811,"na","na","TABLEAU"
811,"na","na","AWS"
812,"na","na","PYTHON"
812,"na","na","AZURE"
813,"na","na","PYTHON"
813,"na","na","SQL"
813,"na","na","AWS"
813,"na","na","AZURE"
814,"na","na","PYTHON"
814,"na","na","SQL"
814,"na","na","JAVA"
814,"na","na"," SAS "
815,"na","na","PYTHON"
815,"na","na","SQL"
817,"na","na","PYTHON"
817,"na","na","JAVA"
817,"na","na","SCALA"
817,"na","na","EXCEL"
817,"na","na","JS"
819,"na","na","PYTHON"
819,"na","na"," R "
819,"na","na","SQL"
819,"na","na"," SAS "
819,"na","na","SCALA"
819,"na","na","AWS"
820,"na","na","PYTHON"
820,"na","na","TENSORFLOW"
820,"na","na","SAAS"
821,"na","na","PYTHON"
821,"na","na","SQL"
821,"na","na","HADOOP"
821,"na","na","SPARK"
821,"na","na","HIVE"
821,"na","na","SCALA"
821,"na","na","AWS"
822,"na","na","PYTHON"
822,"na","na","AWS"
822,"na","na","EXCEL"
823,"na","na","PYTHON"
823,"na","na","SQL"
823,"na","na","HADOOP"
823,"na","na"," SAS "
823,"na","na","EXCEL"
825,"na","na","PYTHON"
825,"na","na","SQL"
825,"na","na","HADOOP"
825,"na","na","SPARK"
825,"na","na","JAVA"
825,"na","na","SCALA"
825,"na","na","MATLAB"
825,"na","na","TENSORFLOW"
825,"na","na","EXCEL"
825,"na","na","NOSQL"
825,"na","na","LINUX"
825,"na","na","JS"
826,"na","na","PYTHON"
826,"na","na","SQL"
826,"na","na","HADOOP"
826,"na","na","SPARK"
826,"na","na","HIVE"
826,"na","na","AWS"
826,"na","na","TENSORFLOW"
827,"na","na"," R "
827,"na","na","SQL"
827,"na","na","JAVA"
827,"na","na","TABLEAU"
827,"na","na","EXCEL"
829,"na","na","PYTHON"
829,"na","na"," R "
829,"na","na","AWS"
832,"na","na","PYTHON"
832,"na","na","JAVA"
832,"na","na","SCALA"
832,"na","na","EXCEL"
832,"na","na","JS"
834,"na","na","PYTHON"
834,"na","na","TENSORFLOW"
834,"na","na","SAAS"
835,"na","na","PYTHON"
835,"na","na","AWS"
835,"na","na","EXCEL"
836,"na","na","PYTHON"
836,"na","na","SQL"
836,"na","na","HADOOP"
836,"na","na"," SAS "
836,"na","na","EXCEL"
838,"na","na","PYTHON"
838,"na","na","SQL"
838,"na","na","HADOOP"
838,"na","na","SPARK"
838,"na","na","JAVA"
838,"na","na","SCALA"
838,"na","na","MATLAB"
838,"na","na","TENSORFLOW"
838,"na","na","EXCEL"
838,"na","na","NOSQL"
838,"na","na","LINUX"
838,"na","na","JS"
839,"na","na","PYTHON"
839,"na","na","SQL"
839,"na","na","HADOOP"
839,"na","na","SPARK"
839,"na","na","HIVE"
839,"na","na","AWS"
839,"na","na","TENSORFLOW"
840,"na","na"," R "
840,"na","na","SQL"
840,"na","na","TENSORFLOW"
840,"na","na","EXCEL"
840,"na","na","LINUX"
842,"na","na","PYTHON"
842,"na","na"," R "
842,"na","na","SQL"
842,"na","na","TABLEAU"
842,"na","na","AWS"
843,"na","na","PYTHON"
843,"na","na"," R "
843,"na","na","SQL"
843,"na","na","TABLEAU"
843,"na","na","AWS"
845,"na","na"," R "
845,"na","na","SQL"
845,"na","na","JAVA"
845,"na","na","TABLEAU"
845,"na","na","EXCEL"
846,"na","na","PYTHON"
846,"na","na"," R "
846,"na","na","AWS"
847,"na","na","EXCEL"
848,"na","na","PYTHON"
848,"na","na"," R "
848,"na","na","SQL"
848,"na","na","MATLAB"
849,"na","na","PYTHON"
850,"na","na","PYTHON"
850,"na","na","SQL"
850,"na","na","HADOOP"
850,"na","na","JAVA"
850,"na","na","SCALA"
852,"na","na","PYTHON"
852,"na","na","SQL"
852,"na","na","HADOOP"
852,"na","na","JAVA"
852,"na","na","HIVE"
853,"na","na","PYTHON"
853,"na","na","SQL"
853,"na","na","TABLEAU"
853,"na","na","AWS"
854,"na","na","HADOOP"
854,"na","na","SPARK"
854,"na","na","HIVE"
854,"na","na","AWS"
854,"na","na","MATLAB"
854,"na","na","EXCEL"
854,"na","na","LINUX"
855,"na","na","PYTHON"
855,"na","na"," R "
855,"na","na","SQL"
855,"na","na","TABLEAU"
855,"na","na","NOSQL"
856,"na","na","PYTHON"
857,"na","na"," R "
857,"na","na","SQL"
857,"na","na","TENSORFLOW"
857,"na","na","EXCEL"
857,"na","na","LINUX"
859,"na","na"," R "
859,"na","na","SQL"
859,"na","na","TENSORFLOW"
859,"na","na","EXCEL"
859,"na","na","LINUX"
860,"na","na"," R "
860,"na","na","SQL"
860,"na","na","JAVA"
860,"na","na","TABLEAU"
860,"na","na","EXCEL"
861,"na","na","PYTHON"
861,"na","na"," R "
861,"na","na","AWS"
862,"na","na","EXCEL"
863,"na","na","PYTHON"
863,"na","na"," R "
863,"na","na","SQL"
863,"na","na","MATLAB"
864,"na","na","PYTHON"
864,"na","na","SQL"
864,"na","na","HADOOP"
864,"na","na","JAVA"
864,"na","na","SCALA"
865,"na","na","PYTHON"
867,"na","na","PYTHON"
867,"na","na","SQL"
867,"na","na","HADOOP"
867,"na","na","JAVA"
867,"na","na","HIVE"
868,"na","na","PYTHON"
868,"na","na","SQL"
868,"na","na","TABLEAU"
868,"na","na","AWS"
869,"na","na","HADOOP"
869,"na","na","SPARK"
869,"na","na","HIVE"
869,"na","na","AWS"
869,"na","na","MATLAB"
869,"na","na","EXCEL"
869,"na","na","LINUX"
870,"na","na","PYTHON"
870,"na","na"," R "
870,"na","na","SQL"
870,"na","na","TABLEAU"
870,"na","na","NOSQL"
871,"na","na","PYTHON"
872,"na","na","PYTHON"
872,"na","na"," R "
872,"na","na","SQL"
872,"na","na","TABLEAU"
872,"na","na","AWS"
874,"na","na","PYTHON"
874,"na","na","SQL"
878,"na","na"," R "
878,"na","na","SQL"
878,"na","na","TENSORFLOW"
878,"na","na","EXCEL"
878,"na","na","LINUX"
880,"na","na"," R "
880,"na","na","SQL"
880,"na","na","JAVA"
880,"na","na","TABLEAU"
880,"na","na","EXCEL"
881,"na","na","EXCEL"
882,"na","na","PYTHON"
882,"na","na"," R "
882,"na","na","SQL"
882,"na","na","MATLAB"
883,"na","na","PYTHON"
883,"na","na","SQL"
883,"na","na","HADOOP"
883,"na","na","JAVA"
883,"na","na","SCALA"
884,"na","na","PYTHON"
886,"na","na","PYTHON"
886,"na","na","SQL"
886,"na","na","HADOOP"
886,"na","na","JAVA"
886,"na","na","HIVE"
887,"na","na","PYTHON"
887,"na","na","SQL"
887,"na","na","TABLEAU"
887,"na","na","AWS"
888,"na","na","HADOOP"
888,"na","na","SPARK"
888,"na","na","HIVE"
888,"na","na","AWS"
888,"na","na","MATLAB"
888,"na","na","EXCEL"
888,"na","na","LINUX"
889,"na","na","PYTHON"
889,"na","na"," R "
889,"na","na","SQL"
889,"na","na","TABLEAU"
889,"na","na","NOSQL"
890,"na","na","PYTHON"
891,"na","na","PYTHON"
891,"na","na"," R "
891,"na","na","AWS"
892,"na","na","PYTHON"
892,"na","na"," R "
892,"na","na","SQL"
892,"na","na","TABLEAU"
892,"na","na","AWS"
894,"na","na","PYTHON"
894,"na","na","SQL"
898,"na","na","PYTHON"
898,"na","na","SQL"
899,"na","na"," R "
899,"na","na","SQL"
899,"na","na","JAVA"
899,"na","na","TABLEAU"
899,"na","na","EXCEL"
901,"na","na","PYTHON"
901,"na","na"," R "
901,"na","na","AWS"
902,"na","na","PYTHON"
902,"na","na"," R "
902,"na","na","SQL"
902,"na","na","TABLEAU"
902,"na","na","AWS"
903,"na","na","EXCEL"
904,"na","na","PYTHON"
904,"na","na"," R "
904,"na","na","SQL"
904,"na","na","MATLAB"
905,"na","na","PYTHON"
906,"na","na","PYTHON"
906,"na","na","SQL"
906,"na","na","HADOOP"
906,"na","na","JAVA"
906,"na","na","SCALA"
908,"na","na","PYTHON"
908,"na","na","SQL"
908,"na","na","HADOOP"
908,"na","na","JAVA"
908,"na","na","HIVE"
909,"na","na","PYTHON"
909,"na","na","SQL"
909,"na","na","TABLEAU"
909,"na","na","AWS"
910,"na","na","HADOOP"
910,"na","na","SPARK"
910,"na","na","HIVE"
910,"na","na","AWS"
910,"na","na","MATLAB"
910,"na","na","EXCEL"
910,"na","na","LINUX"
911,"na","na","PYTHON"
911,"na","na"," R "
911,"na","na","SQL"
911,"na","na","TABLEAU"
911,"na","na","NOSQL"
912,"na","na","PYTHON"
913,"na","na"," R "
913,"na","na","SQL"
913,"na","na","TENSORFLOW"
913,"na","na","EXCEL"
913,"na","na","LINUX"
914,"na","na","PYTHON"
914,"na","na"," R "
914,"na","na","AWS"
917,"na","na"," R "
917,"na","na","SQL"
917,"na","na","JAVA"
917,"na","na","TABLEAU"
917,"na","na","EXCEL"
918,"na","na","EXCEL"
919,"na","na","PYTHON"
919,"na","na"," R "
919,"na","na","SQL"
919,"na","na","MATLAB"
920,"na","na","PYTHON"
920,"na","na","SQL"
920,"na","na","HADOOP"
920,"na","na","JAVA"
920,"na","na","SCALA"
921,"na","na","PYTHON"
923,"na","na","PYTHON"
923,"na","na","SQL"
923,"na","na","HADOOP"
923,"na","na","JAVA"
923,"na","na","HIVE"
924,"na","na","PYTHON"
924,"na","na","SQL"
924,"na","na","TABLEAU"
924,"na","na","AWS"
925,"na","na","PYTHON"
926,"na","na","HADOOP"
926,"na","na","SPARK"
926,"na","na","HIVE"
926,"na","na","AWS"
926,"na","na","MATLAB"
926,"na","na","EXCEL"
926,"na","na","LINUX"
927,"na","na","PYTHON"
928,"na","na"," R "
928,"na","na","SQL"
928,"na","na","TENSORFLOW"
928,"na","na","EXCEL"
928,"na","na","LINUX"
929,"na","na","PYTHON"
929,"na","na"," R "
929,"na","na","SQL"
929,"na","na","TABLEAU"
929,"na","na","AWS"
930,"na","na","EXCEL"
933,"na","na"," R "
933,"na","na","SQL"
933,"na","na","JAVA"
933,"na","na","TABLEAU"
933,"na","na","EXCEL"
934,"na","na","PYTHON"
934,"na","na","SQL"
935,"na","na","PYTHON"
935,"na","na"," R "
935,"na","na","AWS"
936,"na","na","PYTHON"
936,"na","na"," R "
936,"na","na","SQL"
936,"na","na","TABLEAU"
936,"na","na","AWS"
938,"na","na","EXCEL"
939,"na","na","PYTHON"
939,"na","na"," R "
939,"na","na","SQL"
939,"na","na","MATLAB"
940,"na","na","PYTHON"
940,"na","na","SQL"
940,"na","na","HADOOP"
940,"na","na","JAVA"
940,"na","na","SCALA"
941,"na","na","PYTHON"
943,"na","na","PYTHON"
943,"na","na","SQL"
943,"na","na","HADOOP"
943,"na","na","JAVA"
943,"na","na","HIVE"
944,"na","na","PYTHON"
944,"na","na","SQL"
944,"na","na","TABLEAU"
944,"na","na","AWS"
945,"na","na","PYTHON"
946,"na","na","HADOOP"
946,"na","na","SPARK"
946,"na","na","HIVE"
946,"na","na","AWS"
946,"na","na","MATLAB"
946,"na","na","EXCEL"
946,"na","na","LINUX"
947,"na","na","PYTHON"
948,"na","na"," R "
948,"na","na","SQL"
948,"na","na","TENSORFLOW"
948,"na","na","EXCEL"
948,"na","na","LINUX"
950,"na","na"," R "
950,"na","na","SQL"
950,"na","na","TENSORFLOW"
950,"na","na","EXCEL"
950,"na","na","LINUX"
951,"na","na"," R "
951,"na","na","SQL"
951,"na","na","JAVA"
951,"na","na","TABLEAU"
951,"na","na","EXCEL"
952,"na","na","EXCEL"
953,"na","na","PYTHON"
953,"na","na"," R "
953,"na","na","SQL"
953,"na","na","MATLAB"
954,"na","na","PYTHON"
954,"na","na","SQL"
954,"na","na","HADOOP"
954,"na","na","JAVA"
954,"na","na","SCALA"
955,"na","na","PYTHON"
957,"na","na","PYTHON"
957,"na","na","SQL"
957,"na","na","HADOOP"
957,"na","na","JAVA"
957,"na","na","HIVE"
958,"na","na","PYTHON"
958,"na","na","SQL"
958,"na","na","TABLEAU"
958,"na","na","AWS"
959,"na","na","HADOOP"
959,"na","na","SPARK"
959,"na","na","HIVE"
959,"na","na","AWS"
959,"na","na","MATLAB"
959,"na","na","EXCEL"
959,"na","na","LINUX"
960,"na","na","PYTHON"
960,"na","na"," R "
960,"na","na","SQL"
960,"na","na","TABLEAU"
960,"na","na","NOSQL"
961,"na","na","PYTHON"
962,"na","na","PYTHON"
962,"na","na"," R "
962,"na","na","AWS"
963,"na","na","PYTHON"
963,"na","na"," R "
963,"na","na","SQL"
963,"na","na","TABLEAU"
963,"na","na","AWS"
965,"na","na","PYTHON"
965,"na","na","SQL"
969,"na","na"," R "
969,"na","na","SQL"
969,"na","na","TENSORFLOW"
969,"na","na","EXCEL"
969,"na","na","LINUX"
970,"na","na"," R "
970,"na","na","SQL"
970,"na","na","JAVA"
970,"na","na","TABLEAU"
970,"na","na","EXCEL"
971,"na","na","EXCEL"
972,"na","na","PYTHON"
972,"na","na"," R "
972,"na","na","SQL"
972,"na","na","MATLAB"
973,"na","na","PYTHON"
973,"na","na","SQL"
973,"na","na","HADOOP"
973,"na","na","JAVA"
973,"na","na","SCALA"
974,"na","na","PYTHON"
976,"na","na","PYTHON"
976,"na","na","SQL"
976,"na","na","HADOOP"
976,"na","na","JAVA"
976,"na","na","HIVE"
977,"na","na","PYTHON"
977,"na","na","SQL"
977,"na","na","TABLEAU"
977,"na","na","AWS"
978,"na","na","PYTHON"
979,"na","na","HADOOP"
979,"na","na","SPARK"
979,"na","na","HIVE"
979,"na","na","AWS"
979,"na","na","MATLAB"
979,"na","na","EXCEL"
979,"na","na","LINUX"
980,"na","na","PYTHON"
981,"na","na","PYTHON"
981,"na","na"," R "
981,"na","na","AWS"
982,"na","na","PYTHON"
982,"na","na"," R "
982,"na","na","SQL"
982,"na","na","TABLEAU"
982,"na","na","AWS"
984,"na","na","PYTHON"
984,"na","na","SQL"
986,"na","na","EXCEL"
987,"na","na","EXCEL"
988,"na","na","SQL"
988,"na","na","EXCEL"
989,"na","na","PYTHON"
989,"na","na"," R "
989,"na","na","SQL"
989,"na","na","MATLAB"
990,"na","na","PYTHON"
990,"na","na","SQL"
991,"na","na","PYTHON"
991,"na","na"," SAS "
991,"na","na","AWS"
991,"na","na","TENSORFLOW"
992,"na","na","PYTHON"
992,"na","na","SQL"
992,"na","na","HADOOP"
992,"na","na","JAVA"
992,"na","na","SCALA"
993,"na","na","PYTHON"
993,"na","na","SPARK"
994,"na","na","PYTHON"
996,"na","na","PYTHON"
996,"na","na","SQL"
996,"na","na","HADOOP"
996,"na","na","JAVA"
996,"na","na","HIVE"
997,"na","na","PYTHON"
997,"na","na","SQL"
997,"na","na","TABLEAU"
997,"na","na","AWS"
998,"na","na","PYTHON"
998,"na","na","SQL"
998,"na","na","JAVA"
998,"na","na","LINUX"
998,"na","na","PERL"
999,"na","na","PYTHON"
1000,"na","na","HADOOP"
1000,"na","na","SPARK"
1000,"na","na","HIVE"
1000,"na","na","AWS"
1000,"na","na","MATLAB"
1000,"na","na","EXCEL"
1000,"na","na","LINUX"
1001,"na","na","PYTHON"
1002,"na","na","PYTHON"
1002,"na","na"," R "
1002,"na","na","SQL"
1002,"na","na","TABLEAU"
1002,"na","na","AWS"
1004,"na","na"," R "
1004,"na","na","SQL"
1004,"na","na","JAVA"
1004,"na","na","TABLEAU"
1004,"na","na","EXCEL"
1005,"na","na","PYTHON"
1005,"na","na"," R "
1005,"na","na","AWS"
1006,"na","na","EXCEL"
1007,"na","na","PYTHON"
1007,"na","na"," R "
1007,"na","na","SQL"
1007,"na","na","MATLAB"
1008,"na","na","PYTHON"
1008,"na","na","SQL"
1008,"na","na","HADOOP"
1008,"na","na","JAVA"
1008,"na","na","SCALA"
1009,"na","na","PYTHON"
1011,"na","na","PYTHON"
1011,"na","na","SQL"
1011,"na","na","HADOOP"
1011,"na","na","JAVA"
1011,"na","na","HIVE"
1012,"na","na","PYTHON"
1012,"na","na","SQL"
1012,"na","na","TABLEAU"
1012,"na","na","AWS"
1013,"na","na","PYTHON"
1014,"na","na","HADOOP"
1014,"na","na","SPARK"
1014,"na","na","HIVE"
1014,"na","na","AWS"
1014,"na","na","MATLAB"
1014,"na","na","EXCEL"
1014,"na","na","LINUX"
1015,"na","na","PYTHON"
1016,"na","na"," R "
1016,"na","na","SQL"
1016,"na","na","TENSORFLOW"
1016,"na","na","EXCEL"
1016,"na","na","LINUX"
1018,"na","na"," R "
1018,"na","na","SQL"
1018,"na","na","TENSORFLOW"
1018,"na","na","EXCEL"
1018,"na","na","LINUX"
1024,"na","na","PYTHON"
1024,"na","na","LINUX"
1024,"na","na","PERL"
1025,"na","na","PYTHON"
1025,"na","na","TENSORFLOW"
1026,"na","na","PYTHON"
1026,"na","na","JAVA"
1026,"na","na","AWS"
1026,"na","na","EXCEL"
1026,"na","na","LINUX"
1028,"na","na","PYTHON"
1028,"na","na","SQL"
1028,"na","na","AWS"
1028,"na","na","AZURE"
1029,"na","na","PYTHON"
1029,"na","na","AZURE"
1030,"na","na"," R "
1030,"na","na","SQL"
1030,"na","na","JAVA"
1030,"na","na","TABLEAU"
1030,"na","na","EXCEL"
1031,"na","na","PYTHON"
1031,"na","na"," R "
1031,"na","na","AWS"
